id,listingID,erc1155TypeId,priceInWei,quantity,timeLastPurchased
227243_0x85362d4700d2f8d55d1d779b31b837c863ae3c14_1637106106,227243,140,69000000000000000000,1,1637106106
227276_0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0_1637784725,227276,232,20000000000000000000,1,1637784725
227287_0x478bb98378fa40c1cbc8abfdfe6029929ff3f854_1637239511,227287,232,19900000000000000000,1,1637239511
227322_0xf667db9883f7bcad47c56e25816460811f59912f_1637112053,227322,76,50000000000000000000,1,1637112053
227331_0xe2ed8448c47b00d505abbdee375c346b4c40d09b_1637187340,227331,205,69000000000000000000,1,1637187340
227338_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637168559,227338,36,60500000000000000000,1,1637168559
227366_0xf667db9883f7bcad47c56e25816460811f59912f_1637217684,227366,40,169000000000000000000,1,1637217684
227368_0x56babdca2fba5c5832a02f282816f82aff785c44_1637448349,227368,244,155000000000000000000,1,1637448349
227388_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1637214360,227388,211,40000000000000000000,1,1637214360
227391_0x4572192ed1dee5fd0f8f07269be4ef3e3e270715_1637309490,227391,108,62000000000000000000,1,1637309490
227392_0x11442e1ec5715f5824b8bd4a6b95533f07f521c5_1637292161,227392,4,42000000000000000000,1,1637292161
227406_0x0751b77e8acaeffad53667c72aa7ce66688d8c61_1637553429,227406,123,110000000000000000000,1,1637553429
227408_0xe2ed8448c47b00d505abbdee375c346b4c40d09b_1637187038,227408,44,495000000000000000000,1,1637187038
227410_0xe96379687267fe3e1b90b3395af219a491672b6b_1637216568,227410,146,135000000000000000000,1,1637216568
227415_0x2848b9f2d4faebaa4838c41071684c70688b455d_1637250882,227415,200,28000000000000000000,1,1637250882
227422_0x003df5ff5e304c49df324a8db6c2621d9503d768_1637247384,227422,221,21000000000000000000,1,1637247384
227422_0xe078c7f2427ccd609a942a3f8ea1a6d254993f8c_1637255786,227422,221,21000000000000000000,1,1637255786
227423_0x929e3a0a2b9cce36cb614ce17ca5952bfa409660_1637134598,227423,207,37500000000000000000,1,1637134598
227429_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637180006,227429,95,109000000000000000000,1,1637180006
227443_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637168868,227443,131,69000000000000000000,1,1637168868
227443_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637168103,227443,131,69000000000000000000,1,1637168103
227444_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637135948,227444,59,220000000000000000000,1,1637135948
227446_0x9cbbb8367b819f715f52a027378c7926d100fa89_1637485953,227446,67,36000000000000000000,1,1637485953
227448_0xf667db9883f7bcad47c56e25816460811f59912f_1637664678,227448,140,69000000000000000000,1,1637664678
227451_0xc0893fa01108f50fa2a04e2ccee815376ec56233_1637137792,227451,130,180000000000000000000,1,1637137792
227456_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1637155964,227456,121,400000000000000000000,1,1637155964
227462_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637139988,227462,207,37000000000000000000,1,1637139988
227462_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498115,227462,207,37000000000000000000,2,1637498115
227467_0xf667db9883f7bcad47c56e25816460811f59912f_1637143333,227467,1,20900000000000000000,1,1637143333
227471_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637182244,227471,137,35900000000000000000,1,1637182244
227474_0x51f5a4ae44e90c1212c29927216296f29151f4d8_1637228651,227474,151,211900000000000000000,1,1637228651
227480_0x9db3f32606588ade44be433aa1f717483dec070f_1637140409,227480,3,5000000000000000000,3,1637140409
227486_0x8560f3aa7c2522bfeabca88bb8f5f55efe9611fe_1637143075,227486,19,20000000000000000000,1,1637143075
227502_0xc4f1e3020e1b07b66afbbbee30f50383f46d7091_1637662346,227502,19,22000000000000000000,1,1637662346
227506_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498625,227506,147,41000000000000000000,1,1637498625
227509_0x07a009e9e98649bff954cf3032ceb3e21e020f49_1637214530,227509,211,39500000000000000000,1,1637214530
227512_0x36fe914c22a25c71044a427a44760b8ece2f98d6_1637423718,227512,255,777000000000000000000,1,1637423718
227515_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498047,227515,200,30000000000000000000,1,1637498047
227516_0x56babdca2fba5c5832a02f282816f82aff785c44_1637421218,227516,134,33900000000000000000,1,1637421218
227558_0x4a47096e0ddd4eed05ef00f0f081bc7700c6dd75_1637163621,227558,213,715000000000000000000,1,1637163621
227559_0x51f5a4ae44e90c1212c29927216296f29151f4d8_1637228469,227559,117,79000000000000000000,1,1637228469
227565_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1637186352,227565,136,390000000000000000000,1,1637186352
227586_0x52653be0ebf4340dafd70fbc2d5172ce8bed51bf_1637169458,227586,240,228000000000000000000,1,1637169458
227614_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637163515,227614,109,30000000000000000000,1,1637163515
227615_0x478bb98378fa40c1cbc8abfdfe6029929ff3f854_1637238827,227615,231,35000000000000000000,1,1637238827
227617_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637163499,227617,221,18000000000000000000,1,1637163499
227618_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637163547,227618,134,30000000000000000000,1,1637163547
227619_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637163479,227619,248,30000000000000000000,1,1637163479
227626_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637163605,227626,254,30000000000000000000,1,1637163605
227647_0xdaa65da48a9357350dae0e5be286e60a8309020b_1637477353,227647,147,40000000000000000000,1,1637477353
227671_0xe2ed8448c47b00d505abbdee375c346b4c40d09b_1637184902,227671,248,35000000000000000000,1,1637184902
227682_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637617105,227682,19,21000000000000000000,1,1637617105
227692_0x56babdca2fba5c5832a02f282816f82aff785c44_1637533071,227692,1,27900000000000000000,1,1637533071
227738_0x31a6d0ea27db941257024189a3718472d40ef663_1637354229,227738,152,365000000000000000000,1,1637354229
227740_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637195264,227740,254,30000000000000000000,1,1637195264
227755_0x870c597d1b52dfc977169778a591f1170b3a2338_1637225189,227755,203,180000000000000000000,1,1637225189
227797_0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc_1637571180,227797,11,727000000000000000000,1,1637571180
227798_0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f_1637330317,227798,254,34500000000000000000,2,1637330317
227818_0xee91345e3c0f668f7ed503b416ddb2d618e4e2c8_1637348888,227818,37,26900000000000000000,1,1637348888
227822_0xf667db9883f7bcad47c56e25816460811f59912f_1637212628,227822,67,35000000000000000000,1,1637212628
227852_0x6a0132b33eb56f760d705a0fa947267304551719_1637420026,227852,68,21000000000000000000,1,1637420026
227855_0x31a6d0ea27db941257024189a3718472d40ef663_1637354611,227855,40,185000000000000000000,1,1637354611
227889_0x3437c5b790b878c357acff653349aa5072ea5b00_1637280306,227889,39,56000000000000000000,1,1637280306
227925_0xf5b9375cc5812e57b51640f7f67c94f6ece7ff2d_1637317452,227925,230,15500000000000000000,1,1637317452
227960_0xe96379687267fe3e1b90b3395af219a491672b6b_1637247427,227960,252,68000000000000000000,1,1637247427
227962_0x870c597d1b52dfc977169778a591f1170b3a2338_1637238029,227962,117,70000000000000000000,1,1637238029
227990_0x8dd496fa162840835773630b7f28b7f30ad102a9_1637433026,227990,79,599000000000000000000,1,1637433026
228036_0xf667db9883f7bcad47c56e25816460811f59912f_1637250038,228036,117,64000000000000000000,1,1637250038
228037_0xaa24087d381bd0c8e4407b60712d4905394895f3_1637367210,228037,80,299000000000000000000,1,1637367210
228044_0xd32f222283d295f93664b11faac967e6826b635f_1637431420,228044,222,29000000000000000000,1,1637431420
228059_0x56babdca2fba5c5832a02f282816f82aff785c44_1637275330,228059,228,25000000000000000000,1,1637275330
228070_0x56a356c378c5fa08dfd32ee4ca0dce93f328ba37_1637815911,228070,240,220000000000000000000,1,1637815911
228093_0x100ef369bcbc42e47b712cc6e29eaf141f70443e_1637272714,228093,57,400000000000000000000,1,1637272714
228099_0x941a95e58a293f1d8b5b43dfbde07569ca96bd90_1637321038,228099,9,380000000000000000000,1,1637321038
228103_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637270086,228103,43,170000000000000000000,1,1637270086
228185_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637277982,228185,248,30000000000000000000,1,1637277982
228187_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637278014,228187,230,10000000000000000000,1,1637278014
228194_0x3437c5b790b878c357acff653349aa5072ea5b00_1637279504,228194,248,35900000000000000000,1,1637279504
228195_0xf5b9375cc5812e57b51640f7f67c94f6ece7ff2d_1637317444,228195,230,14900000000000000000,1,1637317444
228252_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498199,228252,135,38900000000000000000,1,1637498199
228254_0x2848b9f2d4faebaa4838c41071684c70688b455d_1637421076,228254,67,35000000000000000000,1,1637421076
228255_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637367976,228255,222,28000000000000000000,1,1637367976
228255_0xd32f222283d295f93664b11faac967e6826b635f_1637431390,228255,222,28000000000000000000,2,1637431390
228262_0x697203445b51cc43664eeb8d87db3117425b3f52_1637418933,228262,38,32000000000000000000,1,1637418933
228268_0x921fce1ff835174db2ce2c2fca4cc7e7ac3ca69c_1637337426,228268,64,60000000000000000000,1,1637337426
228269_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498085,228269,138,32000000000000000000,2,1637498085
228271_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637633278,228271,42,220000000000000000000,1,1637633278
228273_0x36376646e7e1bf27729c70a549e99b21a1e39fcd_1637298807,228273,157,210000000000000000000,1,1637298807
228295_0xc338f8f06aa7bebbcc3660f096771d159db346cf_1637331657,228295,221,20000000000000000000,1,1637331657
228296_0xd410bb23c80fbeb13189c0a29598b385751c8965_1637307467,228296,254,29000000000000000000,1,1637307467
228306_0xc338f8f06aa7bebbcc3660f096771d159db346cf_1637331681,228306,222,27000000000000000000,1,1637331681
228309_0xf5a8e355621e487c1e2f2d55f0070a084427661f_1637338556,228309,131,68000000000000000000,1,1637338556
228312_0x921fce1ff835174db2ce2c2fca4cc7e7ac3ca69c_1637337856,228312,60,66000000000000000000,2,1637337856
228318_0xc56c0cb953bdc3acc3131fb9765747937a87ad56_1637432952,228318,207,36000000000000000000,1,1637432952
228324_0xf667db9883f7bcad47c56e25816460811f59912f_1637553437,228324,232,18000000000000000000,1,1637553437
228332_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637320232,228332,245,315000000000000000000,1,1637320232
228349_0xf667db9883f7bcad47c56e25816460811f59912f_1637310526,228349,138,29900000000000000000,1,1637310526
228372_0xb97f6ed66997a55f4965a0feb7f24ba73a6a94ab_1637354643,228372,3,50000000000000000000,1,1637354643
228378_0x53373741c661c646ab597777b146058881e439a6_1637777252,228378,230,16500000000000000000,1,1637777252
228378_0x6a0132b33eb56f760d705a0fa947267304551719_1637419986,228378,230,16500000000000000000,1,1637419986
228380_0x6701dc817396c99e40e31f2724ea966e2832492c_1637423500,228380,109,40000000000000000000,1,1637423500
228403_0x921fce1ff835174db2ce2c2fca4cc7e7ac3ca69c_1637337910,228403,60,68000000000000000000,1,1637337910
228404_0xb9c8ad35a72dfd32e2b80bb75e37c3b53c3cfd45_1637331145,228404,77,48000000000000000000,1,1637331145
228406_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637323431,228406,87,70000000000000000000,1,1637323431
228407_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637323377,228407,117,65000000000000000000,1,1637323377
228426_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1637415895,228426,230,15000000000000000000,1,1637415895
228429_0x95ac8d067e3501063fa95f17758da79d4caac37f_1637572244,228429,226,287000000000000000000,1,1637572244
228430_0xd32f222283d295f93664b11faac967e6826b635f_1637431408,228430,222,28000000000000000000,3,1637431408
228471_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637615791,228471,69,60000000000000000000,1,1637615791
228476_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637558985,228476,117,70000000000000000000,1,1637558985
228478_0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9_1637600226,228478,66,80000000000000000000,1,1637600226
228482_0x921fce1ff835174db2ce2c2fca4cc7e7ac3ca69c_1637337668,228482,64,60000000000000000000,1,1637337668
228492_0x31a6d0ea27db941257024189a3718472d40ef663_1637352800,228492,250,193000000000000000000,1,1637352800
228503_0xf8f94c0733a28919dcfa6c52668c688234359d88_1637337022,228503,87,75000000000000000000,1,1637337022
228517_0x6701dc817396c99e40e31f2724ea966e2832492c_1637423612,228517,41,99990000000000000000,1,1637423612
228519_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637500199,228519,66,75000000000000000000,1,1637500199
228528_0xb97f6ed66997a55f4965a0feb7f24ba73a6a94ab_1637354445,228528,247,77000000000000000000,1,1637354445
228531_0xf5a8e355621e487c1e2f2d55f0070a084427661f_1637338626,228531,132,490000000000000000000,1,1637338626
228535_0xad549c7fcf1bd3e57bca464d9dce0a0d561599d1_1637338962,228535,134,32000000000000000000,1,1637338962
228558_0xe675c88945e16002d243941dc0a3de500d44df6b_1637428354,228558,254,33990000000000000000,1,1637428354
228561_0xf667db9883f7bcad47c56e25816460811f59912f_1637369456,228561,77,50000000000000000000,1,1637369456
228562_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1637541643,228562,246,140000000000000000000,1,1637541643
228563_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1637419142,228563,248,33000000000000000000,1,1637419142
228566_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637359541,228566,67,30000000000000000000,1,1637359541
228568_0x31a6d0ea27db941257024189a3718472d40ef663_1637354325,228568,130,187000000000000000000,1,1637354325
228572_0xf667db9883f7bcad47c56e25816460811f59912f_1637393085,228572,244,140000000000000000000,1,1637393085
228575_0xc56c0cb953bdc3acc3131fb9765747937a87ad56_1637432756,228575,207,35000000000000000000,1,1637432756
228578_0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f_1637955091,228578,204,81900000000000000000,1,1637955091
228579_0x581de43b0273915f61d015e394d2c6af1f9ce8e6_1637347600,228579,233,185000000000000000000,1,1637347600
228581_0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f_1637349558,228581,254,32000000000000000000,1,1637349558
228588_0x67da637a5d8db19b16235801e2c768f369d95a0c_1637343700,228588,87,87000000000000000000,1,1637343700
228635_0x31a6d0ea27db941257024189a3718472d40ef663_1637580932,228635,5,40000000000000000000,1,1637580932
228670_0xe1646c37cdda59a1b78cb4153bf7c726bbaf8011_1637392165,228670,252,60000000000000000000,1,1637392165
228678_0x934dff4d5e1a5138d9863f38ab959b07046dba45_1637357141,228678,253,49240000000000000000,1,1637357141
228686_0xe675c88945e16002d243941dc0a3de500d44df6b_1637428270,228686,253,59000000000000000000,1,1637428270
228689_0xe1646c37cdda59a1b78cb4153bf7c726bbaf8011_1637389237,228689,253,49800000000000000000,1,1637389237
228691_0x90c88c8331df8a21542b36bba3a0f226e46eb39d_1637578810,228691,42,210000000000000000000,1,1637578810
228711_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637361284,228711,250,129900000000000000000,1,1637361284
228724_0x56babdca2fba5c5832a02f282816f82aff785c44_1637421108,228724,130,199900000000000000000,1,1637421108
228727_0xe2ed8448c47b00d505abbdee375c346b4c40d09b_1637405509,228727,206,187000000000000000000,1,1637405509
228730_0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9_1637443228,228730,108,57500000000000000000,1,1637443228
228758_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637373146,228758,232,17900000000000000000,1,1637373146
228764_0x034961ef5fd3f25dbb91440ad3ce0a119e875847_1637370562,228764,77,57500000000000000000,1,1637370562
228770_0x6a0132b33eb56f760d705a0fa947267304551719_1637420248,228770,77,57500000000000000000,1,1637420248
228776_0x5551fa79f15ca4592a3950372fd3d4ee8be7b5cc_1637491229,228776,40,185000000000000000000,1,1637491229
228777_0xb53cf0a586973ab15c0a045990d06b4fa083dd5a_1637432952,228777,232,17900000000000000000,1,1637432952
228795_0x2848b9f2d4faebaa4838c41071684c70688b455d_1637378379,228795,3,50000000000000000000,1,1637378379
228796_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1637419104,228796,248,30000000000000000000,1,1637419104
228799_0xaf09521189761d72dcfc71010ae82be0ff443d91_1637387685,228799,2,20000000000000000000,1,1637387685
228820_0x86aecfc1e3973108ce14b9b741a99d3466127170_1637425270,228820,231,28000000000000000000,1,1637425270
228823_0x8342a36e9cf61252e231619d2f38bd367df8f1a5_1637389783,228823,252,58000000000000000000,1,1637389783
228824_0x49e37446d862d0e29934aaf51cdb128f9c9ca4ba_1637546057,228824,233,184000000000000000000,1,1637546057
228826_0x20ff7e19c8ff23109eb1661df3b3c4f36ddadf1f_1637409359,228826,254,31000000000000000000,1,1637409359
228850_0xcbe12068cab7a49bb9c9746a734de7a11211a3b1_1637421338,228850,79,525690000000000000000,1,1637421338
228852_0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0_1637402072,228852,240,199690000000000000000,1,1637402072
228862_0x1754352eacb753327fec2d4f48f0fb36b672c5e0_1637797502,228862,58,750000000000000000000,1,1637797502
228881_0x8342a36e9cf61252e231619d2f38bd367df8f1a5_1637389731,228881,253,57000000000000000000,1,1637389731
228882_0x9517dd3573a349aecaba61b67fa22d74ab2e7460_1637446219,228882,20,49900000000000000000,1,1637446219
228886_0x92a686623d801fb043d19dddc0e034dad0958f8c_1637438975,228886,232,18000000000000000000,1,1637438975
228897_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637500159,228897,140,68000000000000000000,1,1637500159
228906_0x10e11e6443904faf15cdb944f3e99c321ccc6199_1637549093,228906,148,449000000000000000000,1,1637549093
228929_0x25d1bf185c0ffba4a0f89a023f989c5788f6e909_1638031181,228929,64,60000000000000000000,4,1638031181
228929_0x56babdca2fba5c5832a02f282816f82aff785c44_1637421278,228929,64,60000000000000000000,1,1637421278
228929_0xaa2e9db394445c28349465b530248233e936a764_1637437765,228929,64,60000000000000000000,1,1637437765
228931_0x7161f08905e9735196749586aa581743a41840b6_1637632588,228931,223,70000000000000000000,1,1637632588
228931_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637634250,228931,223,70000000000000000000,1,1637634250
228931_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1637585021,228931,223,70000000000000000000,1,1637585021
228932_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637620913,228932,58,700000000000000000000,1,1637620913
228933_0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f_1637579054,228933,102,700000000000000000000,1,1637579054
228933_0xa44eea8180ac3f66e7dbeab8d0a15cbf1c90b05f_1637579130,228933,102,700000000000000000000,1,1637579130
228936_0x00decfeec5d6d9d77275cfdc1e447cf284ae13e2_1637560179,228936,60,65000000000000000000,1,1637560179
228936_0x89a1145fccac1a2a9350ec1a4a486e4458d26274_1637612119,228936,60,65000000000000000000,1,1637612119
228936_0xaa2e9db394445c28349465b530248233e936a764_1637437821,228936,60,65000000000000000000,1,1637437821
228937_0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0_1637402759,228937,223,69000000000000000000,1,1637402759
228941_0xd32f222283d295f93664b11faac967e6826b635f_1637431376,228941,222,27000000000000000000,1,1637431376
228986_0x1d6f2f0356b3defadf14b1a0f8a3dcda89367d68_1637435246,228986,224,370500000000000000000,1,1637435246
228994_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1637555983,228994,243,398500000000000000000,1,1637555983
229021_0x941a95e58a293f1d8b5b43dfbde07569ca96bd90_1637445768,229021,6,149000000000000000000,1,1637445768
229028_0xf5a8e355621e487c1e2f2d55f0070a084427661f_1637418759,229028,41,89780000000000000000,1,1637418759
229033_0x2848b9f2d4faebaa4838c41071684c70688b455d_1637425006,229033,87,100000000000000000000,1,1637425006
229037_0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9_1637443214,229037,108,55000000000000000000,1,1637443214
229048_0x35e5860cdf38060b6146ed0bdfd608ae0a848870_1637920499,229048,228,22000000000000000000,1,1637920499
229048_0x58432314d6b937c2d19f11fdfef27f4bafb6910b_1637636684,229048,228,22000000000000000000,1,1637636684
229048_0xa83b8cb326ff97f501ef9cc6cde1326626ea00fa_1637616069,229048,228,22000000000000000000,1,1637616069
229048_0xb14c4830820f6b172d08f34d0e59966719f3a584_1637727430,229048,228,22000000000000000000,1,1637727430
229049_0x697203445b51cc43664eeb8d87db3117425b3f52_1637418691,229049,37,25000000000000000000,1,1637418691
229051_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637418719,229051,221,17000000000000000000,1,1637418719
229051_0x7f433b38dd933cea19506d1fc26369b326d55cec_1637418773,229051,221,17000000000000000000,1,1637418773
229051_0xf667db9883f7bcad47c56e25816460811f59912f_1637422678,229051,221,17000000000000000000,3,1637422678
229075_0x40cf6bb888ca670e20139b1caa0ba0996f65371c_1638027871,229075,248,38000000000000000000,1,1638027871
229102_0xde95a6269608fc9344912c36f3802913092e02d2_1637683305,229102,90,45000000000000000000,1,1637683305
229109_0xdaa65da48a9357350dae0e5be286e60a8309020b_1637476885,229109,221,20900000000000000000,1,1637476885
229125_0xe675c88945e16002d243941dc0a3de500d44df6b_1637428306,229125,252,62000000000000000000,1,1637428306
229141_0x2848b9f2d4faebaa4838c41071684c70688b455d_1637426866,229141,94,112000000000000000000,1,1637426866
229142_0x2848b9f2d4faebaa4838c41071684c70688b455d_1637427160,229142,95,99000000000000000000,1,1637427160
229145_0xc61b244fa2b83efe9ef91da7390ca5fc1cbb35b1_1637480897,229145,135,35000000000000000000,1,1637480897
229147_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1637549611,229147,87,99000000000000000000,1,1637549611
229156_0x7d3573304b1f9ae0b426ace0def6d067bd772bc4_1637530379,229156,140,65000000000000000000,1,1637530379
229156_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637500145,229156,140,65000000000000000000,1,1637500145
229157_0x9517dd3573a349aecaba61b67fa22d74ab2e7460_1637522532,229157,205,70000000000000000000,1,1637522532
229160_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1637440163,229160,229,85000000000000000000,1,1637440163
229164_0xb53cf0a586973ab15c0a045990d06b4fa083dd5a_1637432894,229164,232,16000000000000000000,1,1637432894
229175_0x2a3f202821b426b7dab70b19149656c226a9aecf_1637767623,229175,253,58000000000000000000,1,1637767623
229175_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637770936,229175,253,58000000000000000000,1,1637770936
229175_0xdaaf88a9bec5e584329e4954bf72e7909f3a71e9_1637771894,229175,253,58000000000000000000,1,1637771894
229176_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1637770950,229176,252,58000000000000000000,1,1637770950
229176_0xde34393312c0c1e97e404d18a04580e9610e063c_1637773881,229176,252,58000000000000000000,2,1637773881
229185_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637495947,229185,69,54000000000000000000,1,1637495947
229186_0x8dd496fa162840835773630b7f28b7f30ad102a9_1637431148,229186,147,38000000000000000000,1,1637431148
229188_0x8dd496fa162840835773630b7f28b7f30ad102a9_1637431112,229188,147,37900000000000000000,1,1637431112
229190_0xdcdb88f3754b2841093d9348a2d02df8cf06314c_1637439367,229190,252,52000000000000000000,1,1637439367
229201_0xc659284cd530f1df076b38a469c4207d731a2710_1637817667,229201,151,210000000000000000000,1,1637817667
229218_0x686ef78d56f8c25d101acd3b515fbf07597a6884_1637543469,229218,138,30000000000000000000,1,1637543469
229220_0x8dd496fa162840835773630b7f28b7f30ad102a9_1637469013,229220,131,69000000000000000000,1,1637469013
229223_0x3527d6589fe882ac3e4baad90ce466acdf0d2c21_1637432256,229223,3,3000000000000000000,1,1637432256
229235_0xdaa65da48a9357350dae0e5be286e60a8309020b_1637476247,229235,37,24000000000000000000,1,1637476247
229240_0x9517dd3573a349aecaba61b67fa22d74ab2e7460_1637523108,229240,151,208000000000000000000,1,1637523108
229243_0xe04ae3fda841868a9d9210db3a2f0ebd931aa0a8_1637447203,229243,37,23900000000000000000,1,1637447203
229247_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637434548,229247,117,50000000000000000000,1,1637434548
229248_0x104f9cccadd98ebf3675d88d12f73e8602587d8a_1638057188,229248,222,29500000000000000000,1,1638057188
229248_0x288a2395f027f65684d836754ba43afa20ca09e6_1637655295,229248,222,29500000000000000000,1,1637655295
229248_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637621973,229248,222,29500000000000000000,1,1637621973
229250_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637498651,229250,206,165000000000000000000,1,1637498651
229251_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1638207467,229251,130,195000000000000000000,1,1638207467
229261_0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637_1637508223,229261,233,180000000000000000000,1,1637508223
229262_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637500333,229262,246,139000000000000000000,1,1637500333
229265_0x4083fe56ed8e2784cd720ec6851a01e7e931076b_1637713881,229265,253,57000000000000000000,1,1637713881
229266_0x4083fe56ed8e2784cd720ec6851a01e7e931076b_1637713895,229266,252,57000000000000000000,1,1637713895
229276_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637436579,229276,146,100000000000000000000,1,1637436579
229279_0xe1646c37cdda59a1b78cb4153bf7c726bbaf8011_1637509739,229279,90,40000000000000000000,1,1637509739
229280_0xb9c8ad35a72dfd32e2b80bb75e37c3b53c3cfd45_1637436707,229280,91,28000000000000000000,1,1637436707
229282_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637436627,229282,18,70000000000000000000,1,1637436627
229285_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1637436691,229285,68,15000000000000000000,1,1637436691
229290_0x82131e86d080312e13605aada6538a94df5b41a5_1637439533,229290,134,27000000000000000000,1,1637439533
229343_0x41603879b16897f7ef0b87327e3fadf8e36641ae_1637633254,229343,42,215000000000000000000,1,1637633254
229358_0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46_1637450095,229358,78,39000000000000000000,1,1637450095
229368_0x9f23007d231f80be8e8946139f06b9feaaac4944_1637495961,229368,68,18500000000000000000,1,1637495961
229398_0xdaa65da48a9357350dae0e5be286e60a8309020b_1637473011,229398,78,39000000000000000000,1,1637473011
229399_0xf667db9883f7bcad47c56e25816460811f59912f_1637461203,229399,117,50000000000000000000,1,1637461203
229403_0xe1a1d5c32888c5b140917b296e82cf3a448f37a6_1637497405,229403,249,349000000000000000000,1,1637497405
229404_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1637543497,229404,200,30000000000000000000,1,1637543497
229410_0x8342a36e9cf61252e231619d2f38bd367df8f1a5_1637467406,229410,254,34500000000000000000,1,1637467406
229417_0x40cf6bb888ca670e20139b1caa0ba0996f65371c_1638027829,229417,248,35000000000000000000,1,1638027829
229420_0xcd8eddd0a27047d53d65f23d483a8a169d54526b_1637563038,229420,225,33700000000000000000,1,1637563038
229425_0x352ac32c9663fb7caac363f77b121c34d9acb420_1637552903,229425,232,17900000000000000000,1,1637552903
229430_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1637506068,229430,1,27500000000000000000,1,1637506068
